店名,電話,住所,アクセス,営業時間,定休日,お店のホームページ,支払い方法
島根県立武道館　管理・企画課,島根県松江市内中原町５２,0852-22-5712,スポーツ教室
島根県立武道館　次長,島根県松江市内中原町５２,0852-22-5713,スポーツ教室
島根県立　武道館指導課,島根県松江市内中原町５２,0852-22-5711,スポーツ教室
島根県立　武道館・館長,島根県松江市内中原町５２,0852-22-5710,スポーツ教室
島根県庁武道館館長,島根県松江市内中原町５２,0852-22-5710,スポーツ教室
斐川町役場　斐川町立アクティーひかわ,島根県出雲市斐川町上直江２４６９,0853-72-7411,スポーツ教室
ひだまりパークみと管理棟,島根県益田市美都町笹倉３４１,0856-52-7056,テニスコート
ワダ卓球,島根県松江市西津田６丁目１１－２２,0852-25-4132,スポーツ施設
島根県立サッカー場,島根県益田市乙吉町６３１－２,0856-23-2644,サッカー場
シュガーナックルボクシングジム松江,島根県松江市西津田２丁目２－２０,0852-67-1323,スポーツ教室
ビリヤードヤング,島根県益田市幸町１－１４,0856-22-3068,スポーツ施設
さんびるアカデミー・卓球ショップ　益田店,島根県益田市東町ロ１２０９,0856-31-4400,スポーツ施設
江津市桜江Ｂ＆Ｇ海洋センター,島根県江津市桜江町川戸１２６４,0855-92-1152,スポーツ教室
さんびるアカデミー卓球ショップ　出雲店,島根県出雲市駅北町１０－３,0853-31-9009,スポーツ施設
六日市スポーツ公園,島根県鹿足郡吉賀町立戸７６０,0856-77-1333,テニスコート
島根スイミングスクール鹿島,島根県松江市鹿島町佐陀本郷７６,0852-82-3335,スイミングスクール
ふれあいジム・かなぎ,島根県浜田市金城町七条イ９８２,0855-42-1238,テニスコート
隠岐の島町屋内温水プール,島根県隠岐郡隠岐の島町栄町１４２８,08512-2-7117,スイミングスクール
島根県立石見武道館,島根県浜田市黒川町３７３５,0855-23-7170,都道府県機関
株式会社きまち湯治村　松江市宍道Ｂ＆Ｇ海洋センター,島根県松江市宍道町上来待２１０－１,0852-66-9200,スイミングスクール
松江市宍道Ｂ＆Ｇ海洋センター,島根県松江市宍道町上来待２１０－１,0852-66-9200,スイミングスクール
八雲村構造改善センター,島根県松江市八雲町西岩坂３８５６－１,0852-54-0600,テニスコート
松江水泳連盟,島根県松江市矢田町２５０,0852-27-6500,スイミングスクール
Ｅキューブメディカルフィットネス,島根県出雲市西平田町２４２,0853-63-3331,ダンススクール、ダンス教室
出雲市立　佐田スポーツセンター,島根県出雲市佐田町反邊１９４８－１,0853-84-0835,テニスコート
タップラップクラブ,島根県松江市菅田町１８０,0852-31-3327,バー
雲南市役所　その他の施設加茂Ｂ＆Ｇ海洋センター,島根県雲南市加茂町宇治２２８－１,0854-49-7100,スポーツ教室
ジョイフルフィットネスクラブ,島根県出雲市平田町２９４４－２０,0853-63-5603,スポーツクラブ
大野原運動公園,島根県鹿足郡吉賀町柿木村大野原９６９,0856-79-2191,ゴルフ練習場
安来市役所　広瀬中央公園,島根県安来市広瀬町広瀬３０７,0854-32-2678,テニスコート
広瀬中央公園,島根県安来市広瀬町広瀬３０７,0854-32-2678,テニスコート
出雲勤労身障体育館,島根県出雲市今市町北本町３丁目１－２０,0853-24-2040,ダンススクール、ダンス教室
サン・アビリティーズいずも,島根県出雲市今市町北本町３丁目１－２０,0853-24-2040,ダンススクール、ダンス教室
島根スイミングスクール出雲,島根県出雲市大津町６５４,0853-24-2266,スイミングスクール
島根スイミングスクール松江,島根県松江市学園南１丁目１８－８,0852-32-5252,スイミングスクール
アクアみすみ,島根県浜田市三隅町古市場５８９,0855-32-0080,スイミングスクール
浜田市役所　アクアみすみ,島根県浜田市三隅町古市場５８９,0855-32-0080,スイミングスクール
ゴールデンユートピアおおち,島根県邑智郡美郷町粕渕５７－１,0855-75-1670,テニスコート
大田市役所　大田総合体育館,島根県大田市大田町大田ロ－１４５１,0854-82-6408,テニスコート
三隅　Ｂ＆Ｇ海洋センター,島根県浜田市三隅町西河内１２４０－１,0855-32-2565,スポーツ教室
隠岐の島町　総合体育館,島根県隠岐郡隠岐の島町栄町１４３７,08512-3-0025,スポーツ教室
隠岐の島町　運動公園,島根県隠岐郡隠岐の島町栄町１４３７,08512-2-0458,スポーツ教室
中の島マリーナ,島根県出雲市大社町修理免中の島７８８,0853-53-3282,スポーツ教室
フィットネスジム24 ビッグ・エス松江,島根県松江市砂子町209,0852-24-7771,スイミングスクール
島根県立浜山公園管理センター,島根県出雲市大社町北荒木１８６８－１０,0853-53-4533,テニスコート
浜田市役所　Ｂ＆Ｇ海洋センター,島根県浜田市三隅町西河内１２４０－１,0855-32-2565,市区町村機関
出雲健康公園クラブハウス,島根県出雲市矢野町９９９,0853-25-1288,スポーツ教室
ゆうプラザ,島根県出雲市西新町１丁目２５４７－２,0853-30-0707,市区町村機関
出雲ゆうプラザ,島根県出雲市西新町１丁目２５４７－２,0853-30-0707,市区町村機関
出雲市役所　出雲ゆうプラザ,島根県出雲市西新町１丁目２５４７－２,0853-30-0707,市区町村機関
島根県立浜山公園テニスコートハウス,島根県出雲市大社町北荒木１８６８－１０,0853-53-5822,野球場
サイクリングターミナル,島根県仁多郡奥出雲町三成５５８－６,0854-54-2100,公共の宿
奥出雲町サイクリングターミナル,島根県仁多郡奥出雲町三成５５８－６,0854-54-2100,公共の宿
出雲市立　出雲ドーム,島根県出雲市矢野町９９９,0853-25-1006,サッカー場
出雲市役所　出雲ドーム,島根県出雲市矢野町９９９,0853-25-1006,市区町村機関
