店名,電話,住所,アクセス,営業時間,定休日,お店のホームページ,支払い方法
カールプレックスおびひろ,北海道帯広市清流東２丁目１３－７,0155-67-7234,スポーツ施設
釧路町バッティングセンター,北海道釧路郡釧路町2丁目,0154-37-9639,スポーツ施設
阿寒町　スポーツセンター,北海道釧路市阿寒町中央１丁目６－１,0154-66-3653,スポーツ施設
白老町役場体育施設　桜ヶ丘公園テニスコート,北海道白老郡白老町緑丘４丁目６３５,0144-82-6055,スポーツ施設
イクサンダー大沼カヌーハウス,北海道亀田郡七飯町字大沼町２２－４,0138-67-3419,スポーツ施設
江別バッティングセンター,北海道江別市幸町３２－１０,011-383-4154,スポーツ施設
新冠町民スポーツセンター,北海道新冠郡新冠町字中央町２５,0146-47-2922,スポーツ施設
福島町総合体育館,北海道松前郡福島町字三岳２５,0139-47-2179,スポーツ施設
栗山町スポーツセンター,北海道夕張郡栗山町中央３丁目３１０,0123-72-6161,スポーツ施設
浦幌町アイス　アリーナ,北海道十勝郡浦幌町字北町１６－１,015-576-2600,スポーツ施設
太平洋炭礦株式会社　青雲台体育館,北海道釧路市桜ケ岡３丁目１－１６,0154-91-5117,スポーツ施設
青雲台体育館,北海道釧路市桜ケ岡３丁目１－１６,0154-91-5117,スポーツ施設
支笏湖ボートハウス株式会社,北海道千歳市上長都９６３－４,0123-26-2535,スポーツ施設
桂バッティングセンター,北海道釧路郡釧路町桂２丁目１２－１,0154-37-9639,スポーツ施設
北見ボクシング　アカデミー,北海道北見市大通東８丁目１０－１,0157-33-1545,スポーツ施設
ライディングパーク,北海道岩見沢市栗沢町栗丘,0126-45-3361,スポーツ施設
若草バッティングセンター,北海道登別市若草町２丁目２７－１,0143-86-4010,スポーツ施設
北海道ゲートボール連合,北海道河東郡音更町大通７丁目４－１２,0155-67-7427,スポーツ施設
ペアーレ乃木,北海道函館市乃木町８－１５,0138-30-4141,スポーツ施設
株式会社ダイテック,北海道札幌市清田区清田１条１丁目６－１,011-883-1111,スポーツ施設
キックボクシング蹴空ジム,北海道札幌市北区新琴似２条９丁目３－１,011-792-0821,スポーツ施設
札幌清田バッティングスタジアム,北海道札幌市清田区清田１条１丁目６－１,011-883-2222,スポーツ施設
ファン・ベースボール・スタジアム（Ｆｕｎ・Ｂａｓｅｂａｌｌ・Ｓｔａｄｉｕｍ）,北海道札幌市東区東苗穂３条３丁目１－５０,011-790-7901,スポーツ施設
Fun Baseball Stadium,北海道札幌市東区東苗穂三条３丁目１５０,011-790-7901,スポーツ施設
富良野市役所中心街活性化センター　ふらっと,北海道富良野市朝日町２－１,0167-22-5050,スポーツ施設
富良野市中心街活性化センター　ふらっと,北海道富良野市朝日町２－１,0167-22-5050,スポーツ施設
卓球塾・グッドラリー,北海道札幌市白石区南郷通９丁目南５－２１,011-846-2275,スポーツ施設
西宮の沢バッティングパークピッチャーガエシ,北海道札幌市手稲区西宮の沢３条２丁目１－１,011-671-8989,スポーツ施設
元町バッティングセンター,北海道札幌市東区北３０条東１７丁目,011-783-6536,スポーツ施設
協栄札幌赤坂ボクシングジム,北海道札幌市豊平区西岡４条６丁目９－２２,011-851-5417,スポーツ施設
札幌清拳ジム,北海道札幌市清田区北野３条２丁目１３－６５,011-889-1234,スポーツ施設
Ｋ＆Ｋボクシングクラブ,北海道札幌市北区北３２条西５丁目２－１,011-737-6555,スポーツ施設
北海道　畠山ボクシングジム,北海道札幌市西区琴似４条７丁目２－１３,011-699-6706,スポーツ施設
新琴似バッティングセンター,北海道札幌市北区新琴似町７９５－３１,011-763-0581,スポーツ施設
ラウンドワン　札幌すすきの店,北海道札幌市中央区南５条西３丁目６－１,011-520-1022,スポーツ施設
ラウンドワン　札幌すすきの店,北海道札幌市中央区南５条西３丁目６－１,011-520-1023,スポーツ施設
ＨＯＴＢＯＷＬ屋内スケートパーク,北海道札幌市北区新琴似５条１６丁目４－１０,011-765-0240,スポーツ施設
サントライ北見,北海道北見市卸町１丁目１２－２,0157-36-3100,スポーツ施設
知内町スポーツセンター,北海道上磯郡知内町字重内２１－１,01392-5-6856,スポーツ施設
大西ボクシングジム,北海道苫小牧市浜町２丁目１－１１,0144-76-5355,スポーツ施設
スポーツ安全協会北海道支部,北海道札幌市豊平区豊平５条１１丁目１－１,011-820-1709,スポーツ施設
真駒内屋外競技場・セキスイハイムスタジアム,北海道札幌市南区真駒内公園３－１,011-581-1961,スポーツ施設
株式会社りんゆう観光　本社勧財経理部,北海道札幌市東区北９条東２丁目１－８,011-742-4233,スポーツ施設
真駒内屋内競技場・セキスイハイムアイスアリーナ,北海道札幌市南区真駒内公園１－１,011-581-1972,スポーツ施設
藻岩市民スキーロッジ,北海道札幌市南区藻岩下１９９１,011-581-1743,スポーツ施設
株式会社札幌振興公社　藻岩市民スキーロッジ事務所,北海道札幌市南区藻岩下１９９１,011-581-1743,スポーツ施設
平岸バッティングセンター,北海道札幌市豊平区平岸１条１６丁目６－１,011-811-0212,スポーツ施設
北見市役所北見市留辺蘂総合支所　温根湯温泉スポーツセンター,北海道北見市留辺蘂町温根湯温泉１区３,0157-45-2255,市区町村機関
秩父別町教育委員会秩父別町ファミリースポーツセンター,北海道雨竜郡秩父別町２条１,0164-33-2555,野球場
豊畑体育館,北海道日高郡新ひだか町静内豊畑,0146-46-2853,市区町村機関
狩勝寿事業団,北海道上川郡新得町字新得９,0156-64-5546,スキー、スノーボード
北斗市役所　総合体育館スポーツセンター,北海道北斗市本郷２丁目５－１,0138-77-7200,市区町村機関
タクティブ　函館店,北海道函館市昭和２丁目１－１７,0138-76-2199,スポーツ施設
函館市役所南茅部支所　南茅部スポーツセンター,北海道函館市臼尻町６０４－１,0138-25-5039,市区町村機関
函館ゴルフ場,北海道函館市見晴町５８,0138-59-2318,ゴルフ場
函館ゴルフ倶楽部,北海道函館市見晴町５８,0138-59-2318,ゴルフ場
石狩市役所石狩市浜益支所　浜益スポーツセンター,北海道石狩市浜益区群別１－４１,0133-79-3615,市区町村機関
幕別町役場　札内スポーツセンター,北海道中川郡幕別町札内暁町２８７,0155-56-4083,市区町村機関
株式会社ノアスポーツクラブ,北海道千歳市北斗２丁目１４,0123-27-5511,スポーツクラブ
北見市役所北見市常呂総合支所　常呂町スポーツセンター,北海道北見市常呂町字土佐２,0152-54-2191,市区町村機関
長沼町役場　スポーツセンター,北海道夕張郡長沼町中央南２丁目１－１,0123-88-0151,市区町村機関
長沼町スポーツセンター,北海道夕張郡長沼町中央南２丁目１－１,0123-88-0151,市区町村機関
スタジオアンリセブンツー,北海道函館市梁川町７－２,0138-51-1729,ダンススクール、ダンス教室
石狩市民プール,北海道石狩市花川北３条２丁目１９８－３,0133-74-6611,スポーツ施設
島牧村役場教育委員会　若者総合スポーツセンター,北海道島牧郡島牧村字江ノ島２４５,0136-74-5303,市区町村機関
ビーバースイミングクラブ,北海道千歳市花園３丁目７－２２,0123-24-1336,スイミングスクール
紋別市役所　スポーツセンター,北海道紋別市南が丘町７丁目４７－１,0158-24-7016,市区町村機関
訓子府町役場　屋内ゲートボール場,北海道常呂郡訓子府町字穂波６９－５９,0157-47-2548,市区町村機関
洞爺マリン,北海道虻田郡洞爺湖町洞爺湖温泉１３,0142-75-2525,スポーツ施設
新十津川町役場　スポーツセンター,北海道樺戸郡新十津川町字総進１８７－２,0125-76-3390,市区町村機関
小樽サンフィッシュスポーツクラブ,北海道小樽市若松１丁目４－１４,0134-29-0335,スポーツ施設
雄武町役場　ファミリースポーツセンター,北海道紋別郡雄武町字雄武末広町１区,0158-84-3531,市区町村機関
釧路市役所教育委員会関係施設　大規模運動公園体育施設湿原の風アリーナ釧路,北海道釧路市広里１８,0154-38-9800,市区町村機関
天塩町役場　ファミリースポーツセンター,北海道天塩郡天塩町字川口,01632-2-1873,市区町村機関
小樽柔道会,北海道小樽市花園２丁目３－２０,0134-32-2282,スポーツ教室
ボウル北見,北海道北見市北５条西２丁目,0157-61-3111,ボウリング場
げんき館ペトトル,北海道室蘭市石川町２０－３,0143-59-3443,スポーツ施設
ファミリースポーツセンター,北海道稚内市ノシャップ３丁目,0162-24-4730,市区町村機関
ジョイフィット帯広西店,北海道帯広市西２１条南４丁目２－１１,0155-38-2525,スポーツクラブ
三笠市役所　三笠スポーツセンター,北海道三笠市若草町２８０－２,01267-2-4879,市区町村機関
遠別町役場　スポーツセンター,北海道天塩郡遠別町字幸和１１,01632-7-3299,市区町村機関
鶴居村役場　ファミリースポーツセンター,北海道阿寒郡鶴居村鶴居西６丁目１,0154-64-2150,市区町村機関
南幌町役場　南幌町スポーツセンター,北海道空知郡南幌町中央２丁目４－１,011-378-3190,市区町村機関
厚岸町役場　勤労者体育センター,北海道厚岸郡厚岸町宮園３丁目８,0153-52-3841,市区町村機関
洞爺マリン,北海道有珠郡壮瞥町字壮瞥温泉６２,0142-75-3467,スポーツ施設
浦幌町役場　総合スポーツセンター,北海道十勝郡浦幌町字宝町１－２,015-576-2500,市区町村機関
芦別市教育委員会勤労者体育センター,北海道芦別市北４条西２丁目３－３,0124-23-1130,市区町村機関
新冠町役場新冠町教育委員会　新冠町民スポーツセンター,北海道新冠郡新冠町字中央町２５,0146-47-2922,市区町村機関
訓子府町役場　スポーツセンター,北海道常呂郡訓子府町東町４００,0157-47-2195,市区町村機関
様似町役場　様似町スポーツセンター,北海道様似郡様似町大通１丁目２１,0146-36-3708,市区町村機関
長万部町ビー・アンド・ジー海洋センター,北海道山越郡長万部町字長万部４１３,01377-2-5641,スポーツ施設
静内体育館,北海道日高郡新ひだか町静内古川町１丁目１－３,0146-42-0048,市区町村機関
湧別町役場　中湧別ゲートボール場,北海道紋別郡湧別町中湧別東町,01586-2-3555,市区町村機関
祝津マリーナ,北海道小樽市祝津３丁目１９７,0134-32-4031,ボート、ヨット
祝津マリーナ,北海道小樽市祝津３丁目１９７,0134-25-2251,ボート、ヨット
豊浦町役場　ファミリースポーツセンター,北海道虻田郡豊浦町字船見町９５,0142-83-2939,市区町村機関
浦河町役場　浦河町ファミリースポーツセンター,北海道浦河郡浦河町潮見町１０,0146-22-3953,市区町村機関
山手体育館,北海道日高郡新ひだか町静内山手町２丁目９－１,0146-42-0076,市区町村機関
幕別町役場札内スポーツセンター　トレーニング室,北海道中川郡幕別町札内暁町２８７,0155-56-1044,市区町村機関
沼田町民体育館,北海道雨竜郡沼田町西町５－１１,0164-35-2709,スポーツ教室
木古内町役場　ファミリースポーツセンター,北海道上磯郡木古内町字木古内１７９－１,01392-2-4000,市区町村機関
留萌市役所　留萌市スポーツセンター,北海道留萌市見晴町２丁目,0164-42-2917,市区町村機関
滝上町役場　スポーツセンター,北海道紋別郡滝上町幸町,0158-29-4505,市区町村機関
北見体育センター,北海道北見市東陵町２７,0157-23-3131,都道府県機関
北海道立北見体育センター,北海道北見市東陵町２７,0157-23-3131,都道府県機関
遠軽町役場　生田原スポーツセンター,北海道紋別郡遠軽町生田原６１９,0158-45-2168,市区町村機関
遠軽町役場　白滝屋内ゲートボール場,北海道紋別郡遠軽町白滝３５３－１,0158-48-2878,市区町村機関
鹿追町役場教育委員会　総合スポーツセンター,北海道河東郡鹿追町緑町４丁目２,0156-66-3441,市区町村機関
釧路市役所教育委員会関係施設　阿寒町スポーツセンター・野球場・多目的広場・多種目競技場,北海道釧路市阿寒町中央１丁目６－１,0154-66-3653,市区町村機関
石狩市役所石狩市浜益支所　浜益スポーツセンター,北海道石狩市浜益区群別１－４１,0133-79-3615,市区町村機関
幕別町役場　札内スポーツセンター,北海道中川郡幕別町札内暁町２８７,0155-56-4083,市区町村機関
株式会社ノアスポーツクラブ,北海道千歳市北斗２丁目１４,0123-27-5511,スポーツクラブ
北見市役所北見市常呂総合支所　常呂町スポーツセンター,北海道北見市常呂町字土佐２,0152-54-2191,市区町村機関
秩父別町役場　秩父別町教育委員会秩父別町ファミリースポーツセンター,北海道雨竜郡秩父別町２条１,0164-33-2555,市区町村機関
別海町役場教育委員会　総合スポーツセンター・町民体育館,北海道野付郡別海町別海１４１－１０,0153-75-2882,市区町村機関
網走市役所　オホーツクドーム,北海道網走市字呼人３３９－１,0152-48-3621,市区町村機関
下川町スポーツセンター,北海道上川郡下川町南町３５１,01655-4-2577,市区町村機関
滝川市役所　教育部滝川市体育協会（一般財団法人）スポーツセンター第１体育館,北海道滝川市二の坂町東３丁目２－１,0125-23-4617,市区町村機関
株式会社同潤社　ニッテツスポーツセンター,北海道室蘭市中島本町１丁目９－１８,0143-44-8865,スポーツ施設
苫前町スポーツセンター,北海道苫前郡苫前町字古丹別２５６－２,0164-65-4515,市区町村機関
スポーツフィールドキャロットサッカー専用,北海道札幌市豊平区平岸６条１６丁目２－６５,011-815-2518,サッカー場
ポロピナイ観光センター,北海道千歳市幌美内,0123-25-2041,定食、食堂
支笏湖観光センター,北海道千歳市幌美内,0123-25-2041,定食、食堂
稚内市役所　稚内市スポーツセンター,北海道稚内市ノシャップ３丁目,0162-24-4730,市区町村機関
留萌市役所　留萌市勤労者体育センター,北海道留萌市見晴町２丁目,0164-42-2266,市区町村機関
アクアトピア・エクササイズセンター,北海道釧路市城山１丁目４－１,0154-41-6665,スイミングスクール
阿寒湖畔トレーニング・センター,北海道釧路市阿寒町阿寒湖温泉５丁目７－１,0154-67-2162,スポーツクラブ
名寄スポーツセンター,北海道名寄市西７条南１２丁目,01654-3-6627,市区町村機関
釧路スイミングクラブ,北海道釧路市城山１丁目４－１,0154-41-3141,スイミングスクール
キックボクシングＳＹＵーＫＵーＧＹＭ,北海道札幌市北区新川５条２丁目２－２７,011-764-7870,空手道場
ビーワンウェイトトレーニングジム（ＢーＯＮＥ）,北海道札幌市中央区南５条東２丁目５－２,011-511-7889,スポーツクラブ
富良野市役所　スポーツセンター,北海道富良野市桂木町５－１０,0167-23-3292,市区町村機関
川上商事株式会社,北海道札幌市中央区北４条東２丁目,011-222-1255,スポーツ施設
株式会社りんゆう観光　本社,北海道札幌市東区北９条東２丁目１－８,011-711-7106,スキー、スノーボード
札幌サッカーアミューズメントパーク,北海道札幌市東区東雁来１２条３丁目１－１,011-791-9900,サッカー場
スコットヒルゴルフクラブ,北海道石狩市八幡町高岡地蔵沢,0133-66-4111,ゴルフ場
モイワスポーツワールド,北海道北見市美園３６９－１,0157-37-2244,市区町村機関
八雲町役場　八雲町スポーツ公園・町営スキー場,北海道二海郡八雲町大新６－５,0137-64-3036,テニスコート
岩見沢市役所東山公園　陸上競技場,北海道岩見沢市総合公園,0126-25-1827,市区町村機関
エアロビクス専門フィットネススタジオジョイ,北海道函館市五稜郭町２２－１６,0138-53-0513,ダンススクール、ダンス教室
フィットネススタジオジョイ・エアロビクス専門スタジオ,北海道函館市五稜郭町２２－１６,0138-53-0513,ダンススクール、ダンス教室
向井バレエシアター,北海道苫小牧市澄川町４丁目３－２０,0144-68-0366,ダンススクール、ダンス教室
アッシュスタジオプリュス,北海道旭川市１条通７丁目,0166-26-5039,スポーツクラブ
標津町役場　総合体育館,北海道標津郡標津町南２条西４丁目１－１－１,0153-82-3112,市区町村機関
北見市役所　南地区市民トレーニングセンター,北海道北見市南仲町３丁目２－２１,0157-23-8700,市区町村機関
北見市役所　上ところ地区市民トレーニングセンター,北海道北見市上ところ１０２－１,0157-38-2414,市区町村機関
日高町役場　門別中央スポーツホール,北海道沙流郡日高町富川東６丁目３－２,01456-2-2787,市区町村機関
株式会社大進スケートセンター,北海道釧路市幸町５丁目６－８,0154-24-3419,スポーツ施設
安平町役場　安平町多目的スポーツセンター,北海道勇払郡安平町追分中央１－４９,0145-25-4567,市区町村機関
小樽ボディビルセンター,北海道小樽市若竹町１３－１１０,0134-32-7927,スポーツ施設
増毛町勤労者体育センター,北海道増毛郡増毛町南畠中町３丁目５６－１,0164-53-3366,市区町村機関
西興部村役場　コミュニティ＆スポーツホール,北海道紋別郡西興部村字西興部４８５,0158-87-2979,市区町村機関
増毛町温水プール,北海道増毛郡増毛町南畠中町３丁目５６－１,0164-53-3366,市区町村機関
知内町役場　知内町スポーツセンター,北海道上磯郡知内町字重内２１－１,01392-5-6856,市区町村機関
北見市役所　市立体育センター,北海道北見市東陵町２７,0157-31-2333,市区町村機関
インドアテニススクールＦ・Ｒ釧路校,北海道釧路郡釧路町桂木４丁目２２,0154-38-6851,テニスコート
北見市役所　小泉地区市民トレーニングセンター,北海道北見市春光町２丁目２０５－１,0157-61-4473,市区町村機関
北見市役所　市立体育センタートレセン受付専用,北海道北見市東陵町２７,0157-24-4000,市区町村機関
空手道場,北海道釧路市旭町２６,0154-24-0686,スポーツ教室
夕張市役所　ゆうばり文化スポーツセンター,北海道夕張市若菜２,0123-56-6046,市区町村機関
岩見沢市役所　岩見沢トレーニングセンター,北海道岩見沢市総合公園４０,0126-22-6210,市区町村機関
北見市役所　北見モイワスポーツワールド,北海道北見市美園３６９－１,0157-37-2244,市区町村機関
釧路市役所教育委員会関係施設　柳町アイスホッケー場,北海道釧路市柳町１－１,0154-25-4592,市区町村機関
標津町役場　総合体育館,北海道標津郡標津町南２条西４丁目１－１－１,0153-82-3112,市区町村機関
早来カントリー倶楽部,北海道勇払郡安平町早来新栄６７１－１,0145-22-3010,ゴルフ場
早来カントリー倶楽部　コース管理課,北海道勇払郡安平町早来新栄６７１－１,0145-22-2707,ゴルフ場
フッチ・スポーツパークＰｉｖｏ,北海道札幌市白石区北郷３条７丁目７－１,011-211-6511,スポーツクラブ
スポーツクラブＮＡＳ札幌,北海道札幌市西区西町南６丁目１－１,011-667-7711,スイミングスクール
アイアンジム（ＩＲＯＮＧＹＭ）,北海道札幌市東区北２０条東９丁目２－５,011-752-0808,スポーツクラブ
卓球ＨＯＵＳＥアラキ,北海道苫小牧市明野新町１丁目４－２,0144-57-2215,スポーツ教室
北見市役所　北地区市民トレーニングセンター,北海道北見市高栄東町４丁目１４－１８,0157-61-7431,市区町村機関
株式会社石狩ゴルフ場,北海道石狩市八幡町高岡地蔵沢,0133-66-4111,ゴルフ場
北見市役所北見市留辺蘂総合支所　弓道館,北海道北見市留辺蘂町旭公園８７,0157-42-4074,市区町村機関
ＫＧセントラルフィットネスクラブ山鼻,北海道札幌市中央区南２２条西１２丁目１－１,011-512-2220,スイミングスクール
スポーツクラブＺｉｐ琴似,北海道札幌市西区琴似１条４丁目４－１３,011-615-1212,ダンススクール、ダンス教室
札幌サッカースクール,北海道札幌市北区北３６条西３丁目３－８,011-747-1155,スポーツ教室
スリーエス（ＳＳＳ）札幌サッカースクール,北海道札幌市北区北３６条西３丁目３－８,011-747-1155,スポーツ教室
キックボクシングアカデミー　サッポロ,北海道札幌市中央区南７条西５丁目,011-522-9035,スポーツ教室
コナミスポーツクラブ新札幌,北海道札幌市厚別区厚別中央２条４丁目６,011-891-6033,スポーツ教室
岩見沢市役所　栗沢テニスコート・栗沢パークゴルフ場,北海道岩見沢市栗沢町最上５４６,0126-45-4811,市区町村機関
スポーツクラブＮＡＳ札幌,北海道札幌市西区西町南６丁目１,0120-732860,スイミングスクール
美瑛町役場　美瑛町スポーツセンター,北海道上川郡美瑛町丸山１丁目１－９,0166-92-2025,市区町村機関
スポーツフィールドキャロットテニス・フットサル,北海道札幌市豊平区平岸６条１６丁目２－６５,011-815-2510,テニスコート
スポーツクラブジョイフィット平岡公園店,北海道札幌市清田区平岡公園東３丁目１－５,011-888-0588,スポーツクラブ
コナミスポーツクラブ白石,北海道札幌市白石区南郷通１丁目北２－１,011-861-1556,スポーツ教室
日本ブラジリアン柔術連盟ギムナシオン札幌,北海道札幌市東区北１１条東５丁目１－１２,011-712-1100,スポーツ教室
空手道水滸曾総本部丈夫塾,北海道札幌市東区北１１条東５丁目１－１２,011-712-1100,スポーツ教室
株式会社宮の森スポーツ,北海道札幌市中央区北３条西２７丁目１－１,011-641-8311,スポーツ教室
イトマンフィットネス宮の森,北海道札幌市中央区北３条西２７丁目１－１,011-613-3232,スポーツクラブ
テニスパークジョイ,北海道旭川市永山１条５丁目１－３９,0166-46-2567,スポーツ教室
大沼合同遊船株式会社,北海道亀田郡七飯町字大沼町１０２３－１,0138-67-2229,海運
株式会社和歌,北海道白老郡白老町末広町２丁目６－６,0144-82-4355,スポーツ施設
岩見沢市役所　北村プール,北海道岩見沢市北村中央４７２５,0126-56-2521,市区町村機関
安平町役場安平町スポーツセンター　せいこドーム,北海道勇払郡安平町早来北進１０２－５,0145-22-3944,市区町村機関
ディノスボウル室蘭,北海道室蘭市東町４丁目３１－３,0143-44-1151,ボウリング場
スポーツクラブＺｉｐ平岸,北海道札幌市豊平区平岸３条８丁目２－１,011-821-1212,スイミングスクール
クライミングジム・レインボークリフ,北海道札幌市白石区東札幌２条２丁目３－２６,011-817-5009,スポーツ施設
ルスツリゾートゴルフコース,北海道虻田郡留寿都村字泉川１３,0136-46-3111,ゴルフ場
フィットネスクラブキタミ,北海道北見市光西町１６９－３８,0157-23-6111,スイミングスクール
スポーツクラブジョイフィット札幌北,北海道札幌市北区太平１２条１丁目１－１,011-774-2619,スポーツ教室
スポーツクラブルネサンス札幌平岸,北海道札幌市豊平区平岸２条１１丁目３－７,011-815-6060,スイミングスクール
イトマンフィットネス札幌,北海道札幌市北区北７条西１丁目１－２２,011-727-8815,スイミングスクール
スポーツアカデミーシーナ,北海道旭川市永山３条１５丁目１－５,0166-49-4032,スポーツ教室
びじねす旅館・新川,北海道苫小牧市本町２丁目１－１,0144-35-1212,ビジネスホテル
ノースリバーアドベンチャーズ,北海道空知郡南富良野町字落合１５５,0167-38-4150,スポーツ教室
スポーツクラブＺｉｐ麻生,北海道札幌市北区麻生町５丁目９－１５,011-728-1212,スイミングスクール
ルスツリゾート札幌営業所,北海道札幌市中央区北４条西４丁目,011-272-3111,ホテル
フィットネスクラブ・ソプラティコ,北海道小樽市花園４丁目１７－３,0134-22-3100,スポーツクラブ
フィットネスクラブソプラティコ,北海道小樽市花園４丁目１７－３,0134-24-0202,スポーツクラブ
浦臼国際ライフル射撃場,北海道樺戸郡浦臼町字浦臼内５８９－１,0125-67-3945,スポーツ施設
根室ゴルフクラブ,北海道根室市友知９３,0153-23-2964,ゴルフ場
ピアインドアテニススクール,北海道函館市富岡町３丁目２３－４,0138-42-0677,テニススクール
ラウンドワンスタジアム札幌北21条店,北海道札幌市東区北21条東1丁目1番21号,011-733-8801,スポーツ施設
スパビーチ,北海道北斗市七重浜８丁目４－１,0138-49-4411,ホテル
サンコーボウル,北海道札幌市西区琴似４条７丁目１－２０,011-641-5211,ボウリング場
綜合レジャーサンコーボウル,北海道札幌市西区琴似４条７丁目１－２０,011-641-5211,ボウリング場
フジバッティングセンター,北海道千歳市北斗４丁目１－２６,0123-26-4000,スポーツ施設
フジ商工株式会社　フジバッティングセンター,北海道千歳市北斗４丁目１－２６,0123-26-4000,スポーツ施設
バッティングセンター永山,北海道旭川市永山５条７丁目１－２７,0166-47-1146,スポーツ施設
永山バッティングセンター,北海道旭川市永山５条７丁目１２７,0166-47-1146,スポーツ施設
ＧーＭＡボクシングジム,北海道札幌市手稲区前田６条１２丁目１－１,011-826-6433,スポーツ施設
ラウンドワンスタジアム札幌・白石本通店,北海道札幌市白石区本通16丁目北1番50号,011-865-8051,スポーツ施設
スポーツセンター,北海道岩見沢市総合公園４０,0126-22-6240,市区町村機関
岩見沢市役所　スポーツセンター,北海道岩見沢市総合公園４０,0126-22-6240,市区町村機関
レッツスポーツクラブ,北海道函館市亀田中野町３３５－１,0138-47-0255,学習塾、進学教室
ホリデイスポーツクラブ　札幌清田店,北海道札幌市清田区北野４条５丁目７－２０,011-888-4000,スポーツクラブ
バッティングセンター東光,北海道旭川市東光９条２丁目４－１３,0166-33-7515,スポーツ施設
ニセコゴルフ＆リゾート,北海道磯谷郡蘭越町字栄４６－１,0136-56-2121,ゴルフ場
早来カントリー倶楽部,北海道勇払郡安平町早来新栄６７１－１,0145-22-3010,ゴルフ場
つどーむ,北海道札幌市東区栄町８８５－１,011-784-2106,サッカー場
